sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,omega_orta_x,omega_orta_y,omega_orta_z,omega_sol_x,omega_sol_y,omega_sol_z,omega_sag_x,omega_sag_y,omega_sag_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm
11,3.664545,rest_initial,0.000818322189361041,-0.00525804016859482,-0.000109788820931911,0.000817779853650959,-0.00525318387046551,-5.49431729721308e-05,-9.06118636147257e-06,-0.00417459131247079,0.00374217655301261,0.000663334890238221,-0.00983194768799628,-0.000805277907519842,0.00179906585707613,-0.00175301261092947,-0.00310172816440916,-0.0017641678444088,0.00304724838854244,0.00575491822412615,0.140869090573922
12,3.6649035,rest_initial,0.000777967385500998,-0.0053314905719379,-0.00216037099234963,0.000784446520317629,-0.00531985053713218,-0.00218827650630546,-0.00190906118636146,-0.00677459131247079,-0.00285782344698739,0.00276333489023822,-0.00453194768799628,-0.00110527790751984,0.00149906585707613,-0.00465301261092947,-0.00260172816440916,-0.00162630760114787,0.00304685141476063,0.00515368870294832,0.0747028359577156
13,3.6652463,rest_initial,-0.000695811788051617,-0.00574760249756869,-0.00359897514874571,-0.000715553479682374,-0.00575318387046551,-0.0036216098396388,0.000990938813638528,-0.00677459131247079,-0.00475782344698739,-0.00173666510976178,-0.00553194768799628,-0.00220527790751984,-0.00140093414292387,-0.00495301261092947,-0.00390172816440916,-0.0015384373784078,0.0030426533792073,0.00585761512381808,0.0706102591180066
14,3.6656087,rest_initial,0.00306666640228068,-0.00315647997139283,-0.00161694952708168,0.00311777985365096,-0.00311985053713218,-0.00158827650630546,0.00319093881363854,-0.00177459131247079,-0.00125782344698739,0.00276333489023822,-0.00503194768799628,-0.00220527790751984,0.00339906585707613,-0.00255301261092947,-0.00130172816440916,-0.00131586184392319,0.00307118588136767,0.00535682874836547,0.0736992681166815
15,3.6659507,rest_initial,0.000220957312923072,-0.00500893320457801,-0.00237924629026818,0.000184446520317625,-0.00505318387046551,-0.00238827650630546,0.00339093881363853,-0.00547459131247079,-0.00395782344698739,-0.00223666510976178,-0.00473194768799628,0.000194722092480157,-0.000600934142923873,-0.00495301261092947,-0.00340172816440916,-0.00142971856032173,0.00305121330556976,0.00469839209612823,0.0646096643854333
16,3.6662979,rest_initial,-0.000240831908940812,-0.00423791343965436,-0.00294877233810321,-0.000248886813015705,-0.00425318387046551,-0.00295494317297213,0.00179093881363854,-0.00227459131247078,-0.00605782344698739,-0.00223666510976178,-0.00583194768799628,-5.27790751984197e-06,-0.000300934142923873,-0.00465301261092947,-0.00280172816440916,-0.00181763311638308,0.0030595300276571,0.00461001234046687,0.0529267020914196
17,3.6666394,rest_initial,-0.000420523988024569,-0.00761493830716147,-0.00361104055482326,-0.000415553479682373,-0.00765318387046551,-0.0036216098396388,-0.000809061186361468,-0.0102745913124708,-0.00665782344698739,0.000663334890238221,-0.00663194768799628,-0.00190527790751984,-0.00110093414292387,-0.00605301261092947,-0.00230172816440916,-0.00221288789124836,0.00302204082003372,0.00412785078316448,0.0753087510964178
18,3.6669775,rest_initial,-0.00103133216347001,-0.00448970070434161,-0.0038452483334445,-0.0010488868130157,-0.00445318387046551,-0.00385494317297213,-0.00110906118636146,-0.00337459131247079,-0.00445782344698739,-0.00303666510976178,-0.00373194768799628,-0.00530527790751984,0.000999065857076127,-0.00625301261092948,-0.00180172816440916,-0.00165379513662394,0.00305711223586863,0.00358983320543481,0.123926991326379
19,3.6673098,rest_initial,-0.000816468525182779,-0.0018794654008348,-0.00214474134972125,-0.000815553479682372,-0.00185318387046551,-0.0021216098396388,-0.00350906118636147,0.00092540868752921,-0.00185782344698739,-0.000436665109761775,-0.00393194768799628,-0.00140527790751984,0.00149906585707613,-0.00255301261092947,-0.00310172816440916,-0.00138962428711041,0.00308645246500947,0.00349778313093462,0.104096357186668
20,3.6676604,rest_initial,0.00235895133825867,-0.00693472924633806,-0.00558847677145358,0.00241777985365096,-0.00705318387046551,-0.00565494317297213,0.00289093881363854,-0.00677459131247079,-0.00155782344698739,0.00466333489023822,-0.00683194768799628,-0.00830527790751984,-0.000300934142923873,-0.00755301261092947,-0.00710172816440916,-0.000889951223058123,0.00302520611736853,0.00509397265878569,0.138687693556944
21,3.6680015,rest_initial,0.00126277372001215,-0.00540380144631006,-0.00243541945980054,0.00125111318698429,-0.00535318387046551,-0.00238827650630546,0.00259093881363853,-0.00547459131247079,-0.00265782344698739,0.000663334890238221,-0.00613194768799628,-0.000605277907519842,0.000499065857076127,-0.00445301261092947,-0.00390172816440916,-2.6865566040229e-05,0.00304361934933125,0.00589840849428346,0.0665915842493436
22,3.6683391,rest_initial,0.000302591250286196,-0.00486130676732531,-0.00399513728497557,0.000284446520317629,-0.00478651720379885,-0.0040216098396388,-0.000609061186361462,-0.00837459131247079,-0.00445782344698739,-0.000636665109761778,-0.00313194768799627,-0.00450527790751984,0.00209906585707613,-0.00285301261092948,-0.00310172816440916,-0.000157221476398432,0.00305024189790449,0.00569242158487051,0.115111699502816
23,3.6686744,rest_initial,-5.6757583616822e-05,-0.00346236462403171,-0.00241456125300835,-4.88868130157037e-05,-0.00338651720379884,-0.00238827650630546,-0.00160906118636146,-0.00627459131247079,-0.00475782344698739,0.00306333489023822,-0.00293194768799628,-0.00190527790751984,-0.00160093414292387,-0.00095301261092947,-0.000501728164409162,-8.90127791077745e-05,0.00306737244321165,0.00500561480742582,0.0618096585735563
24,3.669096,rest_initial,-0.00082853191180903,-0.00630187253218825,-0.00192435098649112,-0.000848886813015702,-0.00641985053713218,-0.0019216098396388,0.00289093881363854,-0.00527459131247079,4.21765530126111e-05,-0.00383666510976178,-0.00583194768799628,-0.00560527790751984,-0.00160093414292387,-0.00815301261092947,-0.000201728164409162,0.00165742861943942,0.00302315131769446,0.0053485472061933,0.151375988074202
25,3.6694866,rest_initial,9.58708270272205e-05,-0.00365295953128805,-0.00290594969114454,0.000117779853650963,-0.00355318387046551,-0.0029216098396388,-0.00160906118636146,-0.00627459131247079,-0.00235782344698739,0.00356333489023822,-0.00263194768799628,-0.000605277907519842,-0.00160093414292387,-0.00175301261092947,-0.00580172816440916,0.00291686876364182,0.00306223261827717,0.00579863484988707,0.126681635243737
26,3.6698339,rest_initial,0.000511511290912485,-0.00471765448046276,-0.00209664891192753,0.000517779853650962,-0.00475318387046551,-0.00208827650630546,0.00179093881363854,-0.00527459131247079,0.000542176553012612,0.00116333489023822,-0.00453194768799628,-0.00240527790751984,-0.00140093414292387,-0.00445301261092947,-0.00440172816440916,0.00279795781652588,0.00304799249580762,0.00602700398332973,0.0738757454026974
27,3.6701685,rest_initial,-0.00102207136641855,-0.00317667401912185,-0.00323195965422346,-0.00104888681301571,-0.00311985053713218,-0.00325494317297213,-0.00190906118636146,-0.00497459131247079,-0.000757823446987388,-0.000636665109761778,-0.00293194768799628,-0.00560527790751984,-0.000600934142923873,-0.00145301261092947,-0.00340172816440916,0.00270054698558445,0.00306810313193798,0.00798913748609673,0.0682215192653144
28,3.6705001,rest_initial,0.00111803585494784,-0.00502300147841236,-0.00266498821538463,0.00115111318698429,-0.00508651720379885,-0.00265494317297213,0.000490938813638528,-0.00527459131247079,-0.00345782344698739,0.00356333489023822,-0.00473194768799628,-0.000605277907519842,-0.000600934142923873,-0.00525301261092948,-0.00390172816440916,0.00291937945088126,0.00304382896922891,0.00846772040781083,0.0351640861700691
29,3.6708406,rest_initial,0.000207333720069436,-0.00551055571560686,-0.00324370197427295,0.000184446520317629,-0.00551985053713218,-0.00325494317297213,-0.00160906118636146,-0.00527459131247079,-0.00345782344698739,-0.000136665109761777,-0.00903194768799628,-0.00370527790751984,0.00229906585707613,-0.00225301261092947,-0.00260172816440916,0.00299262523084142,0.00303713914332657,0.00891246829985762,0.040822664087177
30,3.6711753,rest_initial,-0.000501029778565435,-0.0047434564839582,-0.00282299684410075,-0.000515553479682372,-0.00471985053713218,-0.0028216098396388,-0.000309061186361467,-0.00597459131247079,-0.00185782344698739,-0.000936665109761776,-0.00453194768799628,-0.00480527790751984,-0.000300934142923873,-0.00365301261092947,-0.00180172816440916,0.00320421522706064,0.00304762067073388,0.00978502355418307,0.0617698635256094
31,3.6715191,rest_initial,0.000349267724107205,-0.00584309623393192,-0.00331289731270577,0.000351113186984296,-0.00588651720379885,-0.0033216098396388,0.00179093881363854,-0.00577459131247079,-0.00445782344698739,-0.00173666510976178,-0.00663194768799628,-0.00350527790751984,0.000999065857076127,-0.00525301261092948,-0.00200172816440916,0.00390393642826286,0.00303192999210772,0.00886564924815221,0.056017181038969
32,3.6718519,rest_initial,0.0025591667235508,-0.00572178751881848,-0.00463140441761704,0.00258444652031763,-0.00568651720379885,-0.00465494317297213,0.00339093881363853,-0.00817459131247079,-0.00685782344698739,0.000663334890238221,-0.00583194768799628,-0.00350527790751984,0.00369906585707613,-0.00305301261092947,-0.00360172816440916,0.00251145264459209,0.00303361744265406,0.0107865822254719,0.0884078505697013
33,3.6721815,rest_initial,-0.00143388996687788,-0.00341271778724945,-0.00212384922432487,-0.00148222014634904,-0.00338651720379884,-0.00208827650630546,0.000790938813638536,-0.00287459131247079,-0.00365782344698739,-0.00223666510976178,-0.00393194768799628,-0.00270527790751984,-0.00300093414292387,-0.00335301261092947,9.82718355908383e-05,0.00437271073179734,0.00306614155472587,0.0112211606771288,0.144481507167722
34,3.6725224,rest_initial,-0.00214767172364091,-0.00579584394916045,-0.00270994403810399,-0.0021488868130157,-0.00585318387046551,-0.0027216098396388,0.000190938813638533,-0.00707459131247079,-0.00315782344698739,-0.000436665109761775,-0.00473194768799628,-0.000605277907519842,-0.00620093414292387,-0.00575301261092948,-0.00440172816440916,0.00549780905011887,0.00303091394150421,0.0104955210665953,0.0795756792686002
35,3.6728574,rest_initial,0.0011165637942124,-0.00541997348428829,-0.00317787147576613,0.00115111318698429,-0.00541985053713218,-0.00318827650630546,0.000990938813638528,-0.00497459131247079,-0.00425782344698739,0.00116333489023822,-0.00793194768799628,-0.00140527790751984,0.00129906585707613,-0.00335301261092947,-0.00390172816440916,0.00687680882540242,0.00303644152065136,0.0106583630020641,0.111148654928919
36,3.6732125,rest_initial,-0.00075722953653467,-0.0046759560265456,-0.00446333943680782,-0.000782220146349036,-0.00471985053713218,-0.00448827650630546,0.00239093881363854,-0.00207459131247079,-0.00605782344698739,-0.00123666510976178,-0.00533194768799627,-0.00430527790751984,-0.00350093414292387,-0.00675301261092948,-0.00310172816440916,0.00721360007622176,0.0030482241848581,0.0100656289165268,0.138558150134112
37,3.6735607,rest_initial,-0.00120393704761852,-0.00137601218297566,-0.00248019623735898,-0.00121555347968237,-0.00135318387046551,-0.00245494317297213,0.00239093881363854,0.00192540868752921,-0.00315782344698739,-0.00223666510976178,-0.00153194768799628,-0.00270527790751984,-0.00380093414292387,-0.00445301261092947,-0.00150172816440916,0.00741391372765133,0.00310024492268223,0.0115784212029691,0.0654441028778355
38,3.6739526,rest_initial,0.00105767284552686,-0.00466616903353193,-0.00428317898792966,0.00108444652031763,-0.00478651720379885,-0.0043216098396388,0.00499093881363853,-0.00177459131247079,-0.00205782344698739,0.000163334890238225,-0.00423194768799628,-0.00590527790751984,-0.00190093414292387,-0.00835301261092947,-0.00500172816440916,0.00748959900394178,0.00304124227835634,0.0111265302422656,0.106682283609162
39,3.6743413,rest_initial,-0.000844144526360787,-0.00587848933644701,-0.000973213673724767,-0.000882220146349038,-0.00588651720379885,-0.000921609839638797,-0.00270906118636147,-0.00497459131247079,-0.00205782344698739,-0.00143666510976178,-0.00743194768799628,0.00209472209248016,0.00149906585707613,-0.00525301261092948,-0.00280172816440916,0.00645697061405664,0.0030192894903489,0.0106445400462104,0.066922871835438
40,3.6746805,rest_initial,-0.00251095809935707,-0.00641783240924529,-0.00226946169467143,-0.0025488868130157,-0.00648651720379885,-0.00228827650630546,-0.00160906118636146,-0.00367459131247079,-0.00475782344698739,-0.00493666510976178,-0.00343194768799628,-0.00110527790751984,-0.00110093414292387,-0.0123530126109295,-0.00100172816440916,0.00668684448692034,0.00301061757494323,0.0111179229151872,0.0806767180809771
41,3.6750299,rest_initial,8.272979186907e-05,-0.00659242638380226,-0.00225146766544778,0.000117779853650961,-0.00651985053713218,-0.00225494317297213,-0.00210906118636146,-0.00977459131247079,-0.00205782344698739,0.00196333489023822,-0.00373194768799628,-0.00190527790751984,0.000499065857076127,-0.00605301261092947,-0.00280172816440916,0.00596437873547537,0.00300767893878999,0.00940604025306115,0.117086872950408
42,3.6753653,rest_initial,0.000721199903031369,-0.00376401064242668,-0.00228493188572773,0.000717779853650961,-0.00365318387046551,-0.00228827650630546,-0.000809061186361468,-0.00527459131247079,-0.00235782344698739,-0.000936665109761776,-0.00313194768799627,-0.00190527790751984,0.00389906585707613,-0.00255301261092947,-0.00260172816440916,0.00472388313226563,0.00305361256010059,0.00916066164380501,0.102343714133016
43,3.6757088,rest_initial,0.00124776736496339,-0.00402017632598808,-0.00376089203521195,0.00125111318698429,-0.00401985053713218,-0.00378827650630546,-0.000309061186361467,-0.00367459131247079,-0.00345782344698739,0.000363334890238223,-0.00503194768799628,-0.00270527790751984,0.00369906585707613,-0.00335301261092947,-0.00520172816440916,0.0046376296303953,0.00304928345639506,0.0084188988882443,0.0759070289234086
44,3.6760493,rest_initial,0.000291944835402498,-0.00498652900366727,-0.00175085148758713,0.000284446520317627,-0.00498651720379885,-0.0017216098396388,-0.00400906118636147,-0.00627459131247079,-0.00125782344698739,0.00256333489023822,-0.00423194768799628,-5.27790751984197e-06,0.00229906585707613,-0.00445301261092947,-0.00390172816440916,0.00662440901797655,0.00303292359472191,0.00673120221931366,0.121394709945201
45,3.6763845,rest_initial,0.000444931926118389,-0.00475517530977951,-0.0026052224652573,0.000451113186984293,-0.00471985053713218,-0.0026216098396388,0.000990938813638528,-0.00677459131247079,-0.00125782344698739,0.000963334890238223,-0.00373194768799628,-0.00220527790751984,-0.000600934142923873,-0.00365301261092947,-0.00440172816440916,0.00705233380904091,0.00303680409290738,0.00706796231150128,0.0217171607126972
46,3.6767183,rest_initial,0.00202904648760515,-0.0036249588771454,-0.00226034133316216,0.0020511131869843,-0.00355318387046551,-0.00225494317297213,-0.000309061186361467,-0.00707459131247079,-0.00235782344698739,0.00336333489023823,-0.00153194768799628,-5.27790751984197e-06,0.00309906585707613,-0.00205301261092947,-0.00440172816440916,0.00641088233957575,0.00305598805892999,0.00679950254522644,0.041501895995436
47,3.6771395,rest_initial,-0.000324017525139025,-0.00539247228049071,-0.00182775551422945,-0.000348886813015707,-0.00541985053713218,-0.0018216098396388,0.000990938813638528,-0.00707459131247079,-0.00125782344698739,0.000363334890238223,-0.00613194768799628,0.000994722092480159,-0.00240093414292387,-0.00305301261092947,-0.00520172816440916,0.00470928478815366,0.00301775875270442,0.00745762247045017,0.0785469564669144
48,3.6777604,rest_initial,-0.000174117339418041,-0.00548382954544315,-0.00297231360715707,-0.000182220146349037,-0.00545318387046552,-0.00298827650630546,-0.00110906118636146,-0.00977459131247079,-0.00635782344698739,-0.000936665109761776,-0.00213194768799628,-0.00400527790751984,0.00149906585707613,-0.00445301261092947,0.00139827183559084,0.00357589327990319,0.00301463279015968,0.0080943112585342,0.0993330612103195
49,3.6783293,rest_initial,-0.000317198692541138,-0.00438464438650097,-0.00108188459508322,-0.000315553479682372,-0.00435318387046551,-0.00105494317297213,-0.00210906118636146,-0.00707459131247079,-0.000757823446987388,0.00176333489023822,-0.00263194768799628,-0.00110527790751984,-0.000600934142923873,-0.00335301261092947,-0.00130172816440916,0.00396087402098758,0.00304763400545762,0.00835397360548074,0.0592662122446138
50,3.6789455,rest_initial,0.000268222159063804,-0.00740154344189704,-0.000691446444258419,0.000284446520317629,-0.00755318387046551,-0.000688276506305464,0.000790938813638536,-0.00527459131247079,0.00164217655301261,0.00276333489023822,-0.00823194768799627,-0.00220527790751984,-0.00270093414292387,-0.00915301261092948,-0.00150172816440916,0.00442715174979708,0.0029486349786822,0.00804687570730878,0.0420316504717657
51,3.6793226,rest_initial,0.000986587877052914,-0.00401019676647823,-0.000952201981312349,0.000984446520317627,-0.00398651720379884,-0.000954943172972131,0.00399093881363853,-0.00227459131247078,-0.000757823446987388,-0.00173666510976178,-0.00313194768799627,-0.000305277907519844,0.000699065857076128,-0.00655301261092947,-0.00180172816440916,0.00210566454810718,0.00301860056531067,0.0101806251613026,0.110834655684407
52,3.6796777,rest_initial,0.000460689602564123,-0.00191458692133838,-0.00416394258115164,0.000451113186984293,-0.00181985053713218,-0.0042216098396388,0.00339093881363853,-0.00447459131247079,-0.00155782344698739,-0.00123666510976178,-0.000531947687996276,-0.00530527790751984,-0.000800934142923872,-0.000453012610929469,-0.00580172816440916,0.00176215778494452,0.00305938071668802,0.0112342681547954,0.0826781585404717
53,3.6800293,rest_initial,0.000715938328074872,-0.00319845381388715,-0.00336406713625557,0.000717779853650961,-0.00328651720379884,-0.00335494317297213,-0.000309061186361467,0.000625408687529215,-0.00315782344698739,0.000963334890238223,-0.00713194768799628,-0.00190527790751984,0.00149906585707613,-0.00335301261092947,-0.00500172816440916,0.000895084581901558,0.00303433309069812,0.00932841518214434,0.0686403242500252
54,3.6803684,rest_initial,0.000389552098155864,-0.00308325017153642,-0.00230469279260715,0.000384446520317626,-0.00305318387046551,-0.00228827650630546,0.000490938813638528,-0.00367459131247079,-0.00395782344698739,0.000163334890238225,-0.00423194768799628,-0.00190527790751984,0.000499065857076127,-0.00125301261092947,-0.00100172816440916,0.00122450661862433,0.00303652030861387,0.0106059180294819,0.110782791167981
55,3.6806987,rest_initial,-0.00313519970528453,-0.00548190218965549,-0.0025466244796488,-0.00318222014634904,-0.00551985053713218,-0.00255494317297213,-0.00610906118636147,-0.00757459131247079,-0.00185782344698739,-0.00123666510976178,-0.00293194768799628,-0.00430527790751984,-0.00220093414292387,-0.00605301261092947,-0.00150172816440916,-0.000338485120440418,0.00299169322856673,0.0106574489440053,0.101311725556919
56,3.6812551,rest_initial,0.000858988816721087,-0.00419373811662309,-0.00140343849661054,0.000917779853650963,-0.00418651720379885,-0.00138827650630546,0.00289093881363854,-0.00307459131247079,-0.00105782344698739,0.00226333489023822,-0.00503194768799628,-0.00320527790751984,-0.00240093414292387,-0.00445301261092947,9.82718355908383e-05,-0.000330242438894045,0.00303231147347564,0.0115920124882666,0.0760752577524969
57,3.6816824,rest_initial,0.000351537911613858,-0.00326180898458138,-0.0026969780569486,0.000351113186984294,-0.00328651720379885,-0.0027216098396388,0.00259093881363853,-0.000674591312470788,-0.00105782344698739,0.00146333489023822,-0.00373194768799628,-0.00430527790751984,-0.00300093414292387,-0.00545301261092947,-0.00280172816440916,0.000342728949796867,0.00305545871696893,0.0108175947520231,0.0378059176591591
58,3.6820468,rest_initial,0.000886641920267944,-0.00474532144766816,-0.0030485009261456,0.000884446520317627,-0.00478651720379885,-0.00305494317297213,0.000990938813638528,-0.00387459131247079,-0.00445782344698739,0.000163334890238225,-0.00473194768799628,-0.00270527790751984,0.00149906585707613,-0.00575301261092948,-0.00200172816440916,0.00116026683909696,0.00302372146927496,0.0120037980465351,0.111517885621934
59,3.6824156,rest_initial,0.00196866111940779,-0.00461117832032002,-0.00412828183723254,0.00198444652031763,-0.00468651720379884,-0.00415494317297213,0.00559093881363854,0.000625408687529215,-0.00185782344698739,0.000963334890238223,-0.00633194768799628,-0.00640527790751984,-0.000600934142923873,-0.00835301261092947,-0.00420172816440916,0.00216610135193524,0.00302658693429707,0.0128378620163209,0.0619994925938494
60,3.6827727,rest_initial,-0.000394469121873169,-0.00622469592970817,-0.00499701893438931,-0.000415553479682374,-0.00628651720379884,-0.0050216098396388,-9.06118636147257e-06,-0.00257459131247079,-0.00155782344698739,0.00226333489023822,-0.00873194768799627,-0.00510527790751984,-0.00350093414292387,-0.00755301261092947,-0.00840172816440916,0.00323137091888614,0.00299214594914546,0.0116502878484773,0.127118411758729
61,3.6831504,rest_initial,0.00124170647484303,-0.00587058893148297,-0.00419296579534383,0.0012511131869843,-0.00575318387046551,-0.00418827650630546,0.00289093881363854,-0.00917459131247079,-0.00205782344698739,-0.000436665109761775,-0.00663194768799628,-0.00450527790751984,0.00129906585707613,-0.00145301261092947,-0.00600172816440916,0.0037386868604899,0.00300016659766848,0.0109587386800032,0.0687057233448003
62,3.6835082,rest_initial,0.00026571563864304,-0.00467440297879626,-0.00310103397401823,0.000251113186984293,-0.00465318387046551,-0.00308827650630546,0.000990938813638528,-0.00367459131247079,-0.00345782344698739,0.000363334890238223,-0.00503194768799628,-0.00720527790751984,-0.000600934142923873,-0.00525301261092948,0.00139827183559084,0.00459898574926214,0.00302624913364309,0.0148533152418088,0.120410247033397
63,3.6839588,rest_initial,0.001168865574162,-0.0054316291724489,-0.00288408947251624,0.00118444652031763,-0.00541985053713218,-0.00288827650630546,-0.00210906118636146,-0.00597459131247079,0.000342176553012613,0.00436333489023822,-0.00663194768799628,-0.00350527790751984,0.00129906585707613,-0.00365301261092947,-0.00550172816440916,0.00407038981430871,0.00300526188075566,0.0164835682006652,0.0454348503583543
64,3.684306,rest_initial,-0.00042299701805065,-0.00372423335859772,-0.000621396839780184,-0.000448886813015705,-0.00371985053713218,-0.000588276506305464,0.000190938813638533,-0.000974591312470789,0.00134217655301261,-0.000436665109761775,-0.00553194768799628,-0.00160527790751984,-0.00110093414292387,-0.00465301261092947,-0.00150172816440916,0.00569395519696556,0.00304232064628605,0.0164891636002201,0.0708090382388352
65,3.6846396,rest_initial,0.000971118919694954,-0.00366515960115716,-0.000490629756333877,0.000984446520317629,-0.00365318387046551,-0.000488276506305464,0.00179093881363854,-0.00337459131247079,0.00134217655301261,0.000663334890238221,-0.00373194768799628,-5.27790751984197e-06,0.000499065857076127,-0.00385301261092947,-0.00280172816440916,0.00366145608025204,0.00304354377608083,0.0175548541010811,0.0958718023374957
66,3.6849776,rest_initial,0.00151290183241704,-0.00653936062387008,-0.00383301239062999,0.00151777985365096,-0.00658651720379885,-0.00388827650630546,-0.00110906118636146,-0.00737459131247079,-0.00235782344698739,0.00276333489023822,-0.00613194768799628,-0.00220527790751984,0.00289906585707613,-0.00625301261092948,-0.00710172816440916,0.00428747023214691,0.00298191793787108,0.0172292619425948,0.137670422303053
67,3.6853501,rest_initial,0.00188898998632843,-0.0063749457693961,-0.000474240355646073,0.00188444652031763,-0.00638651720379885,-0.000421609839638797,0.000490938813638528,-0.00497459131247079,-0.000457823446987388,0.000663334890238221,-0.00793194768799628,0.000494722092480158,0.00449906585707613,-0.00625301261092948,-0.00130172816440916,0.00573867481137477,0.00298581119168223,0.0152918680244918,0.066877034476412
68,3.685753,rest_initial,-0.000292613791466144,-0.00316299532468223,-0.00216419254682031,-0.000315553479682373,-0.00301985053713218,-0.00218827650630546,0.00159093881363853,-0.00787459131247079,-0.00395782344698739,-0.000136665109761777,0.00216805231200373,-0.00240527790751984,-0.00240093414292387,-0.00335301261092947,-0.000201728164409162,0.0059119358333695,0.00306929320325952,0.0148726796664523,0.0418541679926768
69,3.6860863,rest_initial,0.00174270839340254,-0.00595214332005795,-0.00208962537577054,0.00178444652031763,-0.00598651720379885,-0.00208827650630546,0.00339093881363853,-0.00897459131247079,-0.00365782344698739,0.00466333489023822,-0.00373194768799628,-0.000605277907519842,-0.00270093414292387,-0.00525301261092948,-0.00200172816440916,0.00494382402173689,0.00300828598559827,0.0139900634466483,0.084035579745179
