sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm
4429,76.6699291,rest_final,0.165816258451973,-9.76481648812256,0.0564812826961665,0.165816799933364,-9.76481644964904,0.0564800684807408,2.9381861256319,-0.0207805062740483,4.95164884697969,1.57063813200229
4430,76.690166,rest_final,0.168890390205189,-9.76515833453288,0.0483605847199348,0.168888217510604,-9.7651583571376,0.048361219922707,3.05784645099973,-0.0207340026472162,4.96861572690472,1.48634609419155
4431,76.7063417,rest_final,0.0909344778538878,-9.76539117247099,-0.0552631205037493,0.0909354231215525,-9.76539115079387,-0.0552615060651734,3.08454065218215,-0.0208067922474089,4.99412022552334,1.58786539326448
4432,76.7388621,rest_final,0.124820333008557,-9.76929704159068,-0.0168788872251343,0.124805665188672,-9.76929677871701,-0.0168920252770916,2.85381353887348,-0.0236838558586614,5.39158243886423,1.58078296953949
4433,76.7551619,rest_final,0.127860241963221,-9.76958073746089,0.00359533732092292,0.127853886645596,-9.76958069537347,0.00356086771334573,2.43667077522992,-0.0235116738157421,5.22390563082295,1.58936122719824
4434,76.7706803,rest_final,0.123902170233532,-9.770288712383,-0.0727180965346804,0.123902223887111,-9.77028871594606,-0.0727169267813884,2.47385235884692,-0.0236212077656073,5.26612363462643,1.52358575811776
4435,76.7868054,rest_final,0.13541938910704,-9.77098859587598,-0.0556021883385965,0.135413810432772,-9.77098846900224,-0.0556082116423456,2.50070698697342,-0.0238030102900243,5.47196265153155,1.54542121134447
4436,76.8030475,rest_final,0.139870427513272,-9.77261856255881,-0.0434698439471937,0.139859524279338,-9.77261874870306,-0.0434955955726477,2.51687163679683,-0.0264526891474499,5.34157935401831,1.57123396001864
4437,76.8192309,rest_final,0.142314166252679,-9.77268190523166,-0.0322734836707466,0.142285704172765,-9.77268156472977,-0.0323388855951698,2.3827705922579,-0.0240737211758061,5.40328640513497,1.61099936597834
4438,76.8352417,rest_final,0.143369778675462,-9.77174872579205,-0.0253175078407839,0.143335171559037,-9.7717490536021,-0.0254160705699621,2.14537529125367,-0.00677328084497032,5.28107108210571,1.54276545337093
4439,76.8512463,rest_final,0.143137555781164,-9.77261162916803,-0.0247070003617281,0.14309773879405,-9.77260815642869,-0.0247807915321119,2.47443561676271,-0.019191511282003,5.2762933062451,1.58257213006997
4440,76.8771097,rest_final,0.14545393252819,-9.77102173784116,-0.0283341624406457,0.14533220994872,-9.77101385115398,-0.0284801528086384,2.44923901532865,0.0181888583688741,5.05408389670947,1.54070064226514
4441,76.8941496,rest_final,0.14650583706493,-9.77134623574425,-0.0130293876445414,0.146506254864813,-9.77134754448226,-0.0130502420065128,2.45064166173094,0.0159841126649223,4.99741302904616,1.56821575110795
4442,76.9100788,rest_final,0.194620459559304,-9.77226001026718,-0.0357100337233783,0.194614406431855,-9.77225975510442,-0.0357067027777207,2.50765161724365,0.0150863900885891,5.09122834629951,1.52569586565831
4443,76.9262093,rest_final,0.191368964430954,-9.77387114184733,-0.0267904845651505,0.191371779142966,-9.77387190601092,-0.0268018167077524,2.54131322830913,0.0123174332096108,4.98925374925292,1.50381142251768
4444,76.9466817,rest_final,0.198485332908577,-9.77375574090588,-0.00762752833095465,0.19846250788884,-9.77375507717975,-0.00770020241006754,2.29340257863027,0.0116346239560151,4.99287026540072,1.60172189594539
4445,76.9624065,rest_final,0.198713785139615,-9.77210583944974,-0.00436586872669573,0.19869958876163,-9.77210310363782,-0.00443307114966341,2.31676288029615,0.0215188403226881,4.86650659684705,1.515806499348
