sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,omega_orta_x,omega_orta_y,omega_orta_z,omega_sol_x,omega_sol_y,omega_sol_z,omega_sag_x,omega_sag_y,omega_sag_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm
13,3.6652463,rest_initial,-0.000562667504818947,-0.00567250173614606,-0.00340248135518775,-0.000715553479682374,-0.00575318387046551,-0.0036216098396388,0.000990938813638528,-0.00677459131247079,-0.00475782344698739,-0.00173666510976178,-0.00553194768799628,-0.00220527790751984,-0.00140093414292387,-0.00495301261092947,-0.00390172816440916,-0.0107654234732197,0.00634861778672877,0.0124652553446842,0.0705878854138478
14,3.6656087,rest_initial,0.00268754846339178,-0.00355889614410363,-0.00181875163359816,0.00311777985365096,-0.00311985053713218,-0.00158827650630546,0.00319093881363854,-0.00177459131247079,-0.00125782344698739,0.00276333489023822,-0.00503194768799628,-0.00220527790751984,0.00339906585707613,-0.00255301261092947,-0.00130172816440916,-0.0102653271057523,0.00648798230173664,0.0117510568997156,0.0736787125645028
15,3.6659507,rest_initial,0.000443109527430633,-0.00478201760584925,-0.00231575569508395,0.000184446520317625,-0.00505318387046551,-0.00238827650630546,0.00339093881363853,-0.00547459131247079,-0.00395782344698739,-0.00223666510976178,-0.00473194768799628,0.000194722092480157,-0.000600934142923873,-0.00495301261092947,-0.00340172816440916,-0.0105360795620942,0.00640524318123756,0.0106730512121789,0.0646310502544662
16,3.6662979,rest_initial,-0.000182283899655236,-0.00431702446571414,-0.00287097789445897,-0.000248886813015705,-0.00425318387046551,-0.00295494317297213,0.00179093881363854,-0.00227459131247078,-0.00605782344698739,-0.00223666510976178,-0.00583194768799628,-5.27790751984197e-06,-0.000300934142923873,-0.00465301261092947,-0.00280172816440916,-0.011191989541601,0.00643679999174205,0.0104859737260091,0.052993038882763
17,3.6666394,rest_initial,-0.000407231750337891,-0.00707725062734694,-0.00351770240308415,-0.000415553479682373,-0.00765318387046551,-0.0036216098396388,-0.000809061186361468,-0.0102745913124708,-0.00665782344698739,0.000663334890238221,-0.00663194768799628,-0.00190527790751984,-0.00110093414292387,-0.00605301261092947,-0.00230172816440916,-0.0118538513791766,0.00623481394203666,0.00962953125617878,0.0754384521850001
18,3.6669775,rest_initial,-0.000976217755396771,-0.00488779065329525,-0.00379707649919261,-0.0010488868130157,-0.00445318387046551,-0.00385494317297213,-0.00110906118636146,-0.00337459131247079,-0.00445782344698739,-0.00303666510976178,-0.00373194768799628,-0.00530527790751984,0.000999065857076127,-0.00625301261092948,-0.00180172816440916,-0.0109155765701187,0.00640038922509679,0.00867513593741335,0.124153831046181
19,3.6673098,rest_initial,-0.000837964381415839,-0.00237191802386303,-0.00233130481461581,-0.000815553479682372,-0.00185318387046551,-0.0021216098396388,-0.00350906118636147,0.00092540868752921,-0.00185782344698739,-0.000436665109761775,-0.00393194768799628,-0.00140527790751984,0.00149906585707613,-0.00255301261092947,-0.00310172816440916,-0.0104341786770234,0.00659593667255999,0.00857732523375772,0.104411552837103
20,3.6676604,rest_initial,0.00202252217519719,-0.00620318602304334,-0.00519859609536232,0.00241777985365096,-0.00705318387046551,-0.00565494317297213,0.00289093881363854,-0.00677459131247079,-0.00155782344698739,0.00466333489023822,-0.00683194768799628,-0.00830527790751984,-0.000300934142923873,-0.00755301261092947,-0.00710172816440916,-0.00935525978540351,0.0062704777626847,0.011264412505797,0.138718358415774
21,3.6680015,rest_initial,0.00131298374579338,-0.00550957844344435,-0.00274044632972293,0.00125111318698429,-0.00535318387046551,-0.00238827650630546,0.00259093881363853,-0.00547459131247079,-0.00265782344698739,0.000663334890238221,-0.00613194768799628,-0.000605277907519842,0.000499065857076127,-0.00445301261092947,-0.00390172816440916,-0.0077997432922709,0.00633070661293621,0.0128584154199616,0.0666975847960571
22,3.6683391,rest_initial,0.000387692846571489,-0.00496768171268799,-0.00384386181275751,0.000284446520317629,-0.00478651720379885,-0.0040216098396388,-0.000609061186361462,-0.00837459131247079,-0.00445782344698739,-0.000636665109761778,-0.00313194768799627,-0.00450527790751984,0.00209906585707613,-0.00285301261092948,-0.00310172816440916,-0.00809159365308812,0.00637947912852699,0.0123911985055824,0.115375556567256
23,3.6686744,rest_initial,-2.57418196797015e-05,-0.00371597699325644,-0.002572318966189,-4.88868130157037e-05,-0.00338651720379884,-0.00238827650630546,-0.00160906118636146,-0.00627459131247079,-0.00475782344698739,0.00306333489023822,-0.00293194768799628,-0.00190527790751984,-0.00160093414292387,-0.00095301261092947,-0.000501728164409162,-0.00797896211284931,0.00649458157097873,0.0111400082548751,0.0620035956681484
24,3.669096,rest_initial,-0.000756873765011224,-0.00589071799802027,-0.0019988517771482,-0.000848886813015702,-0.00641985053713218,-0.0019216098396388,0.00289093881363854,-0.00527459131247079,4.21765530126111e-05,-0.00383666510976178,-0.00583194768799628,-0.00560527790751984,-0.00160093414292387,-0.00815301261092947,-0.000201728164409162,-0.00464489211112524,0.00624356445820721,0.0118325190933803,0.151431736997052
25,3.6694866,rest_initial,1.41442948894564e-06,-0.00400924896855442,-0.0027969647729696,0.000117779853650963,-0.00355318387046551,-0.0029216098396388,-0.00160906118636146,-0.00627459131247079,-0.00235782344698739,0.00356333489023822,-0.00263194768799628,-0.000605277907519842,-0.00160093414292387,-0.00175301261092947,-0.00580172816440916,-0.00209571190124678,0.00646017894970064,0.0126341657025753,0.126687427327207
26,3.6698339,rest_initial,0.000445910381150913,-0.0046150551987497,-0.0021722899829004,0.000517779853650962,-0.00475318387046551,-0.00208827650630546,0.00179093881363854,-0.00527459131247079,0.000542176553012612,0.00116333489023822,-0.00453194768799628,-0.00240527790751984,-0.00140093414292387,-0.00445301261092947,-0.00440172816440916,-0.00229021589361936,0.00639478263056225,0.0131085661783618,0.0738489553389734
27,3.6701685,rest_initial,-0.000886194060606997,-0.00341444415915754,-0.00310221643876425,-0.00104888681301571,-0.00311985053713218,-0.00325494317297213,-0.00190906118636146,-0.00497459131247079,-0.000757823446987388,-0.000636665109761778,-0.00293194768799628,-0.00560527790751984,-0.000600934142923873,-0.00145301261092947,-0.00340172816440916,-0.00257626464263105,0.00652146468192428,0.0169912357756981,0.0682345787675418
28,3.6705001,rest_initial,0.000907168082860293,-0.00477270307747908,-0.00270659583763028,0.00115111318698429,-0.00508651720379885,-0.00265494317297213,0.000490938813638528,-0.00527459131247079,-0.00345782344698739,0.00356333489023822,-0.00473194768799628,-0.000605277907519842,-0.000600934142923873,-0.00525301261092948,-0.00390172816440916,-0.00198620383513677,0.00637558418013566,0.017965172530899,0.0352547800566281
29,3.6708406,rest_initial,0.000261526206542568,-0.00538609189862522,-0.00317348587325604,0.000184446520317629,-0.00551985053713218,-0.00325494317297213,-0.00160906118636146,-0.00527459131247079,-0.00345782344698739,-0.000136665109761777,-0.00903194768799628,-0.00370527790751984,0.00229906585707613,-0.00225301261092947,-0.00260172816440916,-0.00186983459672527,0.0063062883727663,0.0188188808322115,0.0408673804326413
30,3.6711753,rest_initial,-0.000433337458486695,-0.00484448056984539,-0.00285403517226881,-0.000515553479682372,-0.00471985053713218,-0.0028216098396388,-0.000309061186361467,-0.00597459131247079,-0.00185782344698739,-0.000936665109761776,-0.00453194768799628,-0.00480527790751984,-0.000300934142923873,-0.00365301261092947,-0.00180172816440916,-0.00147060215745994,0.00636813609641409,0.0206390151990568,0.0615964324972952
31,3.6715191,rest_initial,0.000263873502456866,-0.00568105866356942,-0.00325135441028938,0.000351113186984296,-0.00588651720379885,-0.0033216098396388,0.00179093881363854,-0.00577459131247079,-0.00445782344698739,-0.00173666510976178,-0.00663194768799628,-0.00350527790751984,0.000999065857076127,-0.00525301261092948,-0.00200172816440916,9.32752585262875e-05,0.00626721682185673,0.0186058089077294,0.0563706382958422
32,3.6718519,rest_initial,0.00231292859485495,-0.00570971935843364,-0.00445593790438631,0.00258444652031763,-0.00568651720379885,-0.00465494317297213,0.00339093881363853,-0.00817459131247079,-0.00685782344698739,0.000663334890238221,-0.00583194768799628,-0.00350527790751984,0.00369906585707613,-0.00305301261092947,-0.00360172816440916,-0.00274395521638799,0.00626347861211668,0.0226017860316819,0.0881213321025812
33,3.6721815,rest_initial,-0.00107429109320473,-0.00378378670081204,-0.00238306534649915,-0.00148222014634904,-0.00338651720379884,-0.00208827650630546,0.000790938813638536,-0.00287459131247079,-0.00365782344698739,-0.00223666510976178,-0.00393194768799628,-0.00270527790751984,-0.00300093414292387,-0.00335301261092947,9.82718355908383e-05,0.00106535607451546,0.00649933870626149,0.0236616488155585,0.144542004612188
34,3.6725224,rest_initial,-0.00203854404729145,-0.00547805314491892,-0.00266925664009178,-0.0021488868130157,-0.00585318387046551,-0.0027216098396388,0.000190938813638533,-0.00707459131247079,-0.00315782344698739,-0.000436665109761775,-0.00473194768799628,-0.000605277907519842,-0.00620093414292387,-0.00575301261092948,-0.00440172816440916,0.00346700580484699,0.00628031738364038,0.0219959955658167,0.0798389184807777
35,3.6728574,rest_initial,0.000796411832175293,-0.00541871975754161,-0.00310989756186057,0.00115111318698429,-0.00541985053713218,-0.00318827650630546,0.000990938813638528,-0.00497459131247079,-0.00425782344698739,0.00116333489023822,-0.00793194768799628,-0.00140527790751984,0.00129906585707613,-0.00335301261092947,-0.00390172816440916,0.00681192898538381,0.0062878346207148,0.0222660569797837,0.111025313806953
36,3.6732125,rest_initial,-0.000615518371659239,-0.00478801310564968,-0.00429213074342958,-0.000782220146349036,-0.00471985053713218,-0.00448827650630546,0.00239093881363854,-0.00207459131247079,-0.00605782344698739,-0.00123666510976178,-0.00533194768799627,-0.00430527790751984,-0.00350093414292387,-0.00675301261092948,-0.00310172816440916,0.00744613642561575,0.00637651883515222,0.0207738709265512,0.13871053534587
37,3.6735607,rest_initial,-0.00114806442712716,-0.00192521158805737,-0.00267753145012567,-0.00121555347968237,-0.00135318387046551,-0.00245494317297213,0.00239093881363854,0.00192540868752921,-0.00315782344698739,-0.00223666510976178,-0.00153194768799628,-0.00270527790751984,-0.00380093414292387,-0.00445301261092947,-0.00150172816440916,0.00784474167867237,0.00678581260974921,0.0242855490524495,0.0652604936997498
38,3.6739526,rest_initial,0.000829416512124286,-0.00422821901205799,-0.00408606111191171,0.00108444652031763,-0.00478651720379885,-0.0043216098396388,0.00499093881363853,-0.00177459131247079,-0.00205782344698739,0.000163334890238225,-0.00423194768799628,-0.00590527790751984,-0.00190093414292387,-0.00835301261092947,-0.00500172816440916,0.00823606166661526,0.00641411562630367,0.0230542947467987,0.106601892380345
39,3.6743413,rest_initial,-0.000688012481761351,-0.00559180206645105,-0.0013264937750275,-0.000882220146349038,-0.00588651720379885,-0.000921609839638797,-0.00270906118636147,-0.00497459131247079,-0.00205782344698739,-0.00143666510976178,-0.00743194768799628,0.00209472209248016,0.00149906585707613,-0.00525301261092948,-0.00280172816440916,0.00567017046765577,0.0061864579172021,0.0221855768141116,0.0666537068201392
40,3.6746805,rest_initial,-0.0023254611475476,-0.00625988454366945,-0.00216153541261989,-0.0025488868130157,-0.00648651720379885,-0.00228827650630546,-0.00160906118636146,-0.00367459131247079,-0.00475782344698739,-0.00493666510976178,-0.00343194768799628,-0.00110527790751984,-0.00110093414292387,-0.0123530126109295,-0.00100172816440916,0.0060331292150408,0.00608427873407915,0.0231502927274481,0.0808066352158545
41,3.6750299,rest_initial,-0.000157449771443789,-0.00652182274689339,-0.00223548296331398,0.000117779853650961,-0.00651985053713218,-0.00225494317297213,-0.00210906118636146,-0.00977459131247079,-0.00205782344698739,0.00196333489023822,-0.00373194768799628,-0.00190527790751984,0.000499065857076127,-0.00605301261092947,-0.00280172816440916,0.00455534471650493,0.00604270315837397,0.0190961355362256,0.117321623535197
42,3.6753653,rest_initial,0.000621672146918582,-0.0042054151396798,-0.00227429914509528,0.000717779853650961,-0.00365318387046551,-0.00228827650630546,-0.000809061186361468,-0.00527459131247079,-0.00235782344698739,-0.000936665109761776,-0.00313194768799627,-0.00190527790751984,0.00389906585707613,-0.00255301261092947,-0.00260172816440916,0.00169957692066067,0.00640120263390177,0.0184671920916956,0.102382076550244
43,3.6757088,rest_initial,0.00117148304430685,-0.00406310971394935,-0.00357897197204323,0.00125111318698429,-0.00401985053713218,-0.00378827650630546,-0.000309061186361467,-0.00367459131247079,-0.00345782344698739,0.000363334890238223,-0.00503194768799628,-0.00270527790751984,0.00369906585707613,-0.00335301261092947,-0.00520172816440916,0.00156398986292186,0.00642366387720212,0.0165346418115858,0.0760804398575799
44,3.6760493,rest_initial,0.000366800421562215,-0.00484285288369646,-0.00195560773656768,0.000284446520317627,-0.00498651720379885,-0.0017216098396388,-0.00400906118636147,-0.00627459131247079,-0.00125782344698739,0.00256333489023822,-0.00423194768799628,-5.27790751984197e-06,0.00229906585707613,-0.00445301261092947,-0.00390172816440916,0.00627720522293444,0.0062961534049469,0.0126554882674343,0.121597793443699
45,3.6763845,rest_initial,0.000426625690033125,-0.00477173431604313,-0.0025277530800735,0.000451113186984293,-0.00471985053713218,-0.0026216098396388,0.000990938813638528,-0.00677459131247079,-0.00125782344698739,0.000963334890238223,-0.00373194768799628,-0.00220527790751984,-0.000600934142923873,-0.00365301261092947,-0.00440172816440916,0.00732034835823108,0.00630739000462769,0.0133733064025296,0.021418102922124
46,3.6767183,rest_initial,0.0018526281790735,-0.0038213718895302,-0.00228585817002444,0.0020511131869843,-0.00355318387046551,-0.00225494317297213,-0.000309061186361467,-0.00707459131247079,-0.00235782344698739,0.00336333489023823,-0.00153194768799628,-5.27790751984197e-06,0.00309906585707613,-0.00205301261092947,-0.00440172816440916,0.00591317611301788,0.00646498750580873,0.0127180810120411,0.041700482605482
47,3.6771395,rest_initial,-0.000124552563824826,-0.00515275313901432,-0.00187815313044637,-0.000348886813015707,-0.00541985053713218,-0.0018216098396388,0.000990938813638528,-0.00707459131247079,-0.00125782344698739,0.000363334890238223,-0.00613194768799628,0.000994722092480159,-0.00240093414292387,-0.00305301261092947,-0.00520172816440916,0.00145804322346051,0.00618989491348742,0.0143250633623148,0.0783568670317204
48,3.6777604,rest_initial,-0.000176722560773098,-0.00543332484903805,-0.00284001546179684,-0.000182220146349037,-0.00545318387046552,-0.00298827650630546,-0.00110906118636146,-0.00977459131247079,-0.00635782344698739,-0.000936665109761776,-0.00213194768799628,-0.00400527790751984,0.00149906585707613,-0.00445301261092947,0.00139827183559084,-0.00136387483398949,0.00610298189836167,0.0156436851829879,0.0992428707875065
49,3.6783293,rest_initial,-0.000312738074565152,-0.00456135278337212,-0.00128181766386921,-0.000315553479682372,-0.00435318387046551,-0.00105494317297213,-0.00210906118636146,-0.00707459131247079,-0.000757823446987388,0.00176333489023822,-0.00263194768799628,-0.00110527790751984,-0.000600934142923873,-0.00335301261092947,-0.00130172816440916,-0.000421151663667189,0.00636404238487881,0.0165202313897746,0.0593468199365257
50,3.6789455,rest_initial,0.00019842600352867,-0.006942807146718,-0.0007643587754356,0.000284446520317629,-0.00755318387046551,-0.000688276506305464,0.000790938813638536,-0.00527459131247079,0.00164217655301261,0.00276333489023822,-0.00823194768799627,-0.00220527790751984,-0.00270093414292387,-0.00915301261092948,-0.00150172816440916,0.000868872536347213,0.00558707470879836,0.0158422908994626,0.0421269908804983
51,3.6793226,rest_initial,0.000892502807881709,-0.0044657706525974,-0.000932805486378132,0.000984446520317627,-0.00398651720379884,-0.000954943172972131,0.00399093881363853,-0.00227459131247078,-0.000757823446987388,-0.00173666510976178,-0.00313194768799627,-0.000305277907519844,0.000699065857076128,-0.00655301261092947,-0.00180172816440916,-0.00484997911274274,0.00615122771868449,0.0210066997694885,0.110551542970414
52,3.6796777,rest_initial,0.000488126423685519,-0.0023405304692383,-0.00377889796456071,0.000451113186984293,-0.00181985053713218,-0.0042216098396388,0.00339093881363853,-0.00447459131247079,-0.00155782344698739,-0.00123666510976178,-0.000531947687996276,-0.00530527790751984,-0.000800934142923872,-0.000453012610929469,-0.00580172816440916,-0.00574932523484833,0.00658322403316237,0.0231726479257415,0.0823734133709712
53,3.6800293,rest_initial,0.00067912485746801,-0.00307271091168501,-0.00339495875515944,0.000717779853650961,-0.00328651720379884,-0.00335494317297213,-0.000309061186361467,0.000625408687529215,-0.00315782344698739,0.000963334890238223,-0.00713194768799628,-0.00190527790751984,0.00149906585707613,-0.00335301261092947,-0.00500172816440916,-0.00790551076179808,0.00643587708264452,0.0184216847609471,0.0686267664513625
54,3.6803684,rest_initial,0.00040427782570618,-0.00308363049644806,-0.00242318030531338,0.000384446520317626,-0.00305318387046551,-0.00228827650630546,0.000490938813638528,-0.00367459131247079,-0.00395782344698739,0.000163334890238225,-0.00423194768799628,-0.00190527790751984,0.000499065857076127,-0.00125301261092947,-0.00100172816440916,-0.00707434254160818,0.00643337003170481,0.0216539754387467,0.110691809890041
55,3.6806987,rest_initial,-0.00278680196081061,-0.00509643704095444,-0.00252674680926833,-0.00318222014634904,-0.00551985053713218,-0.00255494317297213,-0.00610906118636147,-0.00757459131247079,-0.00185782344698739,-0.00123666510976178,-0.00293194768799628,-0.00430527790751984,-0.00220093414292387,-0.00605301261092947,-0.00150172816440916,-0.0114716386963482,0.00604172463695373,0.0217055985617042,0.101232238426736
56,3.6812551,rest_initial,0.00049114217148086,-0.00432924771106744,-0.00152858844475829,0.000917779853650963,-0.00418651720379885,-0.00138827650630546,0.00289093881363854,-0.00307459131247079,-0.00105782344698739,0.00226333489023822,-0.00503194768799628,-0.00320527790751984,-0.00240093414292387,-0.00445301261092947,9.82718355908383e-05,-0.0107582034301826,0.00627711852724895,0.0241554477748784,0.075873047545302
57,3.6816824,rest_initial,0.000345349336936344,-0.00343407324453746,-0.00255684179308751,0.000351113186984294,-0.00328651720379885,-0.0027216098396388,0.00259093881363853,-0.000674591312470788,-0.00105782344698739,0.00146333489023822,-0.00373194768799628,-0.00430527790751984,-0.00300093414292387,-0.00545301261092947,-0.00280172816440916,-0.00899121950219424,0.00651645829908139,0.021972387254392,0.0385031084922309
58,3.6820468,rest_initial,0.00081748015778313,-0.00453319697950118,-0.00297987303172807,0.000884446520317627,-0.00478651720379885,-0.00305494317297213,0.000990938813638528,-0.00387459131247079,-0.00445782344698739,0.000163334890238225,-0.00473194768799628,-0.00270527790751984,0.00149906585707613,-0.00575301261092948,-0.00200172816440916,-0.0067687840699488,0.00626068006228327,0.0248105438676604,0.111383822372524
59,3.6824156,rest_initial,0.00183438242958714,-0.004582607026147,-0.0039791675784472,0.00198444652031763,-0.00468651720379884,-0.00415494317297213,0.00559093881363854,0.000625408687529215,-0.00185782344698739,0.000963334890238223,-0.00633194768799628,-0.00640527790751984,-0.000600934142923873,-0.00835301261092947,-0.00420172816440916,-0.00396530117515753,0.00624869115843253,0.0266814856489038,0.0623040099376867
60,3.6827727,rest_initial,-0.000189730203378362,-0.00594207188828431,-0.00485732224012553,-0.000415553479682374,-0.00628651720379884,-0.0050216098396388,-9.06118636147257e-06,-0.00257459131247079,-0.00155782344698739,0.00226333489023822,-0.00873194768799627,-0.00510527790751984,-0.00350093414292387,-0.00755301261092947,-0.00840172816440916,-0.00146094701231683,0.00593857873890757,0.023464506348555,0.127302951143562
61,3.6831504,rest_initial,0.00108830291901376,-0.00586746205488971,-0.00424934719145762,0.0012511131869843,-0.00575318387046551,-0.00418827650630546,0.00289093881363854,-0.00917459131247079,-0.00205782344698739,-0.000436665109761775,-0.00663194768799628,-0.00450527790751984,0.00129906585707613,-0.00145301261092947,-0.00600172816440916,7.71532249705424e-05,0.0059558588167997,0.0217181480985154,0.0687283542497198
62,3.6835082,rest_initial,0.000332979643211409,-0.00486258415730598,-0.00321921740732994,0.000251113186984293,-0.00465318387046551,-0.00308827650630546,0.000990938813638528,-0.00367459131247079,-0.00345782344698739,0.000363334890238223,-0.00503194768799628,-0.00720527790751984,-0.000600934142923873,-0.00525301261092948,0.00139827183559084,0.00224319797442266,0.00619205132571819,0.0316663801877317,0.120460428104514
63,3.6839588,rest_initial,0.0010716694559347,-0.00534252964366085,-0.00291051223232077,0.00118444652031763,-0.00541985053713218,-0.00288827650630546,-0.00210906118636146,-0.00597459131247079,0.000342176553012613,0.00436333489023822,-0.00663194768799628,-0.00350527790751984,0.00129906585707613,-0.00365301261092947,-0.00550172816440916,0.000990831929639108,0.006052638907631,0.0357517665998896,0.0452215186829251
64,3.684306,rest_initial,-0.000285952169555033,-0.00398279122795566,-0.000881935906506866,-0.000448886813015705,-0.00371985053713218,-0.000588276506305464,0.000190938813638533,-0.000974591312470789,0.00134217655301261,-0.000436665109761775,-0.00553194768799628,-0.00160527790751984,-0.00110093414292387,-0.00465301261092947,-0.00150172816440916,0.00508896199631913,0.00638356880175985,0.0359296806873871,0.0708746723889633
65,3.6846396,rest_initial,0.000835517394589707,-0.00372448200561772,-0.000538581971774515,0.000984446520317629,-0.00365318387046551,-0.000488276506305464,0.00179093881363854,-0.00337459131247079,0.00134217655301261,0.000663334890238221,-0.00373194768799628,-5.27790751984197e-06,0.000499065857076127,-0.00385301261092947,-0.00280172816440916,-0.000147220544315116,0.00644275930066295,0.0385694922964834,0.0955919784847705
66,3.6849776,rest_initial,0.00142830397677535,-0.00608574651770524,-0.00344108364907037,0.00151777985365096,-0.00658651720379885,-0.00388827650630546,-0.00110906118636146,-0.00737459131247079,-0.00235782344698739,0.00276333489023822,-0.00613194768799628,-0.00220527790751984,0.00289906585707613,-0.00625301261092948,-0.00710172816440916,0.00163109183234212,0.00588996173642407,0.037188895128713,0.137726194244733
67,3.6853501,rest_initial,0.00182591886719964,-0.00631208547025631,-0.000808610505733619,0.00188444652031763,-0.00638651720379885,-0.000421609839638797,0.000490938813638528,-0.00497459131247079,-0.000457823446987388,0.000663334890238221,-0.00793194768799628,0.000494722092480158,0.00449906585707613,-0.00625301261092948,-0.00130172816440916,0.00558851679523591,0.00583123964653476,0.0324699375989954,0.0672594305395343
68,3.685753,rest_initial,-9.4734749710677e-05,-0.00367399493102492,-0.0020071612189829,-0.000315553479682373,-0.00301985053713218,-0.00218827650630546,0.00159093881363853,-0.00787459131247079,-0.00395782344698739,-0.000136665109761777,0.00216805231200373,-0.00240527790751984,-0.00240093414292387,-0.00335301261092947,-0.000201728164409162,0.00570042429352437,0.00657405565497763,0.0310922021968635,0.0419168102222412
69,3.6860863,rest_initial,0.00154563675619584,-0.00560234903495239,-0.00207248767388451,0.00178444652031763,-0.00598651720379885,-0.00208827650630546,0.00339093881363853,-0.00897459131247079,-0.00365782344698739,0.00466333489023822,-0.00373194768799628,-0.000605277907519842,-0.00270093414292387,-0.00525301261092948,-0.00200172816440916,0.00335350505013437,0.00609480838558605,0.0286932272959355,0.0841729248405204
