sample_idx,t_pc_s,label,omega_ukf_x,omega_ukf_y,omega_ukf_z,omega_raw_avg_x,omega_raw_avg_y,omega_raw_avg_z,alpha_ukf_x,alpha_ukf_y,alpha_ukf_z,innovation_norm
68,3.0749553,rest_initial,0.00132237696665529,2.90957836954623e-05,0.00040504328318676,0.00139090397273547,2.42052503577964e-05,0.000409658532805694,0.0948232997973638,-2.60677414216019e-05,0.0702856956800132,0.0858184171799634
69,3.0752662,rest_initial,-0.00128945696231386,0.000598046526107288,5.10646609805924e-05,-0.0013247274752407,0.000619019311099603,4.48120511589781e-05,0.107265182108081,0.000108205037137563,0.0827575791703822,0.0645615103542345
70,3.0756574,rest_initial,0.00033452170243831,0.00160641931893173,-0.000847782503277469,0.000318940685248861,0.00161072939031797,-0.000848734731431109,-0.092221169547255,0.000411509286473148,0.110314239764655,0.0943784870510102
71,3.0760572,rest_initial,0.00177209534434623,-0.000277525986982091,0.000365815012537183,0.00180722078107259,-0.000305049087057264,0.00037056518593788,-0.168624868801389,-0.000175437382903818,0.0470780777209713,0.0828933099534246
72,3.0763801,rest_initial,-0.000556856997937226,-0.000515236256895902,0.000305379402032895,-0.000560069069538754,-0.000503009282991893,0.000304299886621437,0.167292736566011,-0.000235407777403007,0.11317904454759,0.191675831095055
73,3.076743,rest_initial,-0.00194591669921012,-0.000649547549170509,0.00027438867347791,-0.00194498294963638,-0.000669258087729279,0.000268447311875695,0.212624250994063,-0.000273639410829926,0.0545028353759061,0.253671814914391
74,3.0770573,rest_initial,0.00122550790824963,0.00207440378153475,-0.00016620246010385,0.00123760086876276,0.00210980287997659,-0.000159527210296953,-0.00705548094497774,0.000419248281500921,0.125478325694178,0.262113568504904
75,3.0773709,rest_initial,0.00279587241775968,-0.00288462801583091,-0.00210642624843396,0.00279760005091205,-0.00294538757845525,-0.00211333421076476,-0.0783487160861246,-0.000853583393760256,0.0571524565820621,0.112952489982072
76,3.0776707,rest_initial,-0.000183106709779626,-0.00109821061625706,-0.00116756866277083,-0.000198424834739126,-0.00106376123806142,-0.00116794372543811,-0.0841123869181989,-0.000409429272979894,0.105980964535089,0.0558995605000218
77,3.0779683,rest_initial,-0.000800304086317533,0.0013545787587,0.000549074609230407,-0.000827484994933437,0.00134474044494784,0.000548509674654139,0.00362497683062714,0.00020255356838335,-0.0492154488881071,0.0634347697637934
78,3.078271,rest_initial,-0.00214995028712096,0.00117277843267184,-0.000248242805928888,-0.00214132291169357,0.00117986158145414,-0.00024561819626526,0.0959767665217371,0.000155827437183619,-0.0863810258546883,0.0814445482850217
79,3.0785652,rest_initial,-0.000566779761366039,-0.00212747234876984,0.00031839761064939,-0.00055715316162873,-0.00208438043355653,0.000320610283665279,0.228111510298155,-0.000677241690055226,0.0465594198574608,0.0986683859143666
80,3.0788574,rest_initial,-0.00012345382026307,-1.12460170940566e-05,-0.00103430659025367,-0.000126664722092149,-3.48439998886785e-05,-0.00103678720872975,0.32525146768825,-0.000141381674083961,0.0415242883214242,0.0694087486626364
81,3.0791577,rest_initial,-0.00130622432669224,0.00141407759952547,-0.00156408639217703,-0.00131736673381149,0.0014543400719878,-0.00156391811267465,0.245768933612833,0.000233184938888911,0.00570609276101958,0.0963829386605002
82,3.0796065,rest_initial,0.000579462385471546,0.000184953360440091,-0.000407619533084835,0.000597635875579904,0.000131756732657744,-0.000409542076520589,0.260279536605471,-0.000249307769470382,0.030555742326822,0.143437434754624
83,3.0801614,rest_initial,0.000150724157028745,-0.000430633961942844,-0.00146843717540689,0.000126724498727682,-0.000427224033616146,-0.00146594751371178,0.125067696376591,-0.00055641430227636,-0.057337795335954,0.124241206363179
84,3.0806386,rest_initial,-0.00232472064479244,-0.00125957247730347,0.00143399126296974,-0.00234758626793422,-0.00128934912621991,0.00144064898974641,0.20635006499699,-0.000914889642684654,0.0361729269315538,0.120268600257652
85,3.0809735,rest_initial,0.00215782998051525,-0.00156073291226512,-0.00234719423081655,0.00224531416000443,-0.00155339733734961,-0.00235628372909882,0.125540807865922,-0.0010062255912818,0.0856780770165854,0.0515893175164115
86,3.0812912,rest_initial,0.000698968432045473,-8.90605830945166e-05,0.00128291647254321,0.000644451291806721,-6.27942665677357e-05,0.00129067710364668,0.163690450894493,-0.000573855197865623,0.0229063417522247,0.0528975704585952
87,3.0816001,rest_initial,0.000277579213861526,0.0020681570031737,0.000502745857590538,0.000316141190428814,0.00205045081843101,0.00050156799125122,0.110298592582176,4.88435989179023e-05,0.0262556246454378,0.0628826173840857
88,3.0819008,rest_initial,-0.00252467354401761,-0.000522749192107418,-0.000913844706621304,-0.00259139300561364,-0.000492976360342519,-0.000918685323893523,0.189016128104056,-0.000686540306865258,0.0159541622731252,0.125129689840445
89,3.0821995,rest_initial,0.000274038094142143,0.00042660110564659,0.00146637264361433,0.000326175704670978,0.000362976504259152,0.00147347271938554,0.320434904539391,-0.000415643574399358,0.00037027515239434,0.0961307019362634
90,3.0824948,rest_initial,0.000976535285547483,0.00205604087089034,-0.00334321645986045,0.000987781725066898,0.00211625582721809,-0.00335235946508959,0.36137943806111,4.78004769421516e-05,0.0438652153278409,0.0501348037409736
91,3.0828663,rest_initial,0.000363297622235261,0.000995648905805002,-0.0024001390722957,0.000369908667202448,0.000982239770262919,-0.00240111455088341,0.531958940501476,-0.000332226715936599,0.0454518506400463,0.0910329735731178
92,3.0832054,rest_initial,0.00147334759923187,-0.00091104669670407,0.00131262417359128,0.00142926127052391,-0.000932059734867048,0.0013187490443754,0.443641941552022,-0.000968420039507118,0.0578812766610522,0.0768952111166191
93,3.0835239,rest_initial,0.0021728840858002,-0.00263237473111488,0.000813174044481823,0.00218154403509778,-0.00262373756685464,0.000813060847293486,0.444535316552323,-0.00151091683185201,0.212363905591366,0.0550210702050204
94,3.0838263,rest_initial,-5.84032109965469e-06,0.00156586028964778,0.00213901950320325,-1.90849415055335e-06,0.00157196027114929,0.00213812508747522,0.379623666016201,-0.000238455045723519,0.219866128622246,0.0490319013461311
95,3.0841285,rest_initial,7.93025095055082e-05,-0.000492807905422388,0.000574447642055056,9.90212710943854e-05,-0.000514691526550636,0.000576956130057858,0.307198708618423,-0.000866961208938523,0.163744630697776,0.0350151454297104
96,3.0844367,rest_initial,0.00099462931069539,-0.000279089897602934,-0.000670892082193306,0.000926677919500293,-0.000249944324069172,-0.000673112058410474,0.302180055641542,-0.000799827532463208,0.160188812969996,0.104695489990085
97,3.0847303,rest_initial,0.000276529453961666,0.00149769039662157,0.000452063686758576,0.000368215160264118,0.00149972567333923,0.000452292025840825,0.368018364100228,-0.000261639126118927,0.228743364185328,0.174839205387552
98,3.0850244,rest_initial,-0.00122403654390118,-2.41136280108739e-05,0.00141352691031815,-0.00124860768044431,-2.09793040329998e-05,0.00141209671574681,0.36131501932955,-0.000727271817146186,0.189999468681717,0.0604923821483337
99,3.0853383,rest_initial,0.00141078198845423,-0.000952243031664278,-0.000666425969009316,0.00139956090811799,-0.000941217965778643,-0.000670191044861849,0.411346381038716,-0.00103443682214109,0.271950481250993,0.0906588271598266
100,3.0856372,rest_initial,-0.000705738456921273,-0.000929645422952195,0.000820611912610661,-0.000692642251128486,-0.000936473259927061,0.000819087721835668,0.371532815117324,-0.00102813988073028,0.148904575282335,0.0911827307599955
101,3.0859305,rest_initial,0.00239896137305153,-0.00193337067158447,0.000313868226937797,0.00237954586131604,-0.00189874349463367,0.000319795076350509,0.39658987646378,-0.00134202446434109,0.00468475888428838,0.0697612151980486
102,3.0862341,rest_initial,0.00235143359462765,-0.00282194935319349,-0.00162453516041332,0.00230961598594157,-0.00286304378616515,-0.00162460153800098,0.246935989057931,-0.00163153623573541,0.0804788118912886,0.0947985284164321
103,3.0865299,rest_initial,0.000607208141433511,0.000711826544302589,-0.00162349403333296,0.000633217554716071,0.000712312699927974,-0.00162527393867788,0.0937699548555685,-0.000494192940789221,0.0757537589628592,0.0936025557612598
104,3.0868223,rest_initial,-0.00060453308705632,0.000259678135921947,-0.000403110793473433,-0.000588433319633277,0.000281657999283119,-0.000403603278614825,0.14106568277663,-0.000639143499633646,0.103212398762259,0.136139877461693
105,3.0871299,rest_initial,0.00106298711948324,-0.000343051566615956,-0.00119305218563215,0.00109423522222117,-0.000343557895411975,-0.00119658123600773,0.0909057519239383,-0.000845149727684097,0.168930590612904,0.141712564485359
106,3.0874433,rest_initial,-0.00326850660581126,-0.0012957410988558,0.000231842308723995,-0.00331594760179942,-0.00130006053607806,0.000236127356823653,-0.109740292444534,-0.00117922160655046,0.288584559683028,0.156697751274231
107,3.0877466,rest_initial,0.00144218901409277,-0.00147267131751062,0.00129347528996805,0.00146831477231644,-0.0014848485201168,0.00129283259469068,-0.140479416783943,-0.0012356597395438,0.126219428800356,0.0510076091868934
108,3.0880362,rest_initial,-7.78915161581452e-05,-0.00234830165183974,0.000527840538829427,-9.35690822387557e-05,-0.0023443534872659,0.000529339428186933,-0.218022744210598,-0.00152379979036527,0.0753563668467895,0.0580524640396556
109,3.0883392,rest_initial,-0.00342341644278328,-0.00156298298827604,-0.00132622907427014,-0.00343088956970838,-0.00158339863540066,-0.00132979166555265,-0.0718227200718027,-0.00125065797399526,0.0148069640584535,0.161781717070262
110,3.0886287,rest_initial,-0.00154931126277249,-0.000344950751121984,-0.001119672275421,-0.00156305496560928,-0.000359394936831415,-0.00111738482310784,-0.0557574679314175,-0.000843075469752849,0.0279482334190764,0.0959858422748232
111,3.0889166,rest_initial,0.00112982791748713,0.000839257276574091,0.000100783855278435,0.0011461306317613,0.000860014208194357,0.000102033707612862,0.0130843300525719,-0.000444672116770168,-0.0456873252727698,0.076114157978664
112,3.0892172,rest_initial,-0.000410622953907722,0.000733402892515731,-0.00181096600719807,-0.000414169428154454,0.000729360576928508,-0.0018163794583835,0.00843412160527732,-0.000482349431016902,-0.0802825112255413,0.0856816225675744
113,3.089574,rest_initial,0.000398580858478708,-0.00191112474426232,-0.00306013132143685,0.000442930102119865,-0.00194650279161798,-0.00305563690223855,-0.0494522831611674,-0.0015989503405039,-0.125033240548514,0.08478441676981
114,3.0898653,rest_initial,0.00184242505940507,0.00244415368191561,-0.000876230013326069,0.00176276458197148,0.00248712951336414,-0.00088122063745247,-0.11964205388058,-8.08904480546003e-05,-0.133127798437986,0.0834904852595703
115,3.090153,rest_initial,0.00022049476537821,-0.000100440981545973,-0.000521581895990366,0.000253453618481932,-8.83747195845053e-05,-0.000517925824951613,-0.0701214110735681,-0.000963234774421535,-0.183934078842618,0.137436505287835
116,3.0904473,rest_initial,0.000303413872215603,-0.00192419355949249,0.00103222049768238,0.000284183831696781,-0.00193981067069322,0.00103409710938888,-0.154382019408345,-0.00161467998531861,-0.162507455567819,0.0815441844341827
117,3.0907455,rest_initial,0.00132278495052448,-0.00113691091460682,-0.00148117184127513,0.00130116226587938,-0.00114575302454605,-0.00148653715847734,-0.143019817743193,-0.00132726191942214,-0.267475473214125,0.0623801264538055
118,3.0910272,rest_initial,-0.00162761303536994,0.000411424867511024,7.13847953381403e-05,-0.00158242112987568,0.000440701525299299,7.67416140244508e-05,-0.12117379830419,-0.0007886030613275,-0.269452495410033,0.0416206175395209
119,3.0913192,rest_initial,0.00173743532243065,0.000807821709687741,-0.000262092069634402,0.00175527059000821,0.000802449394293333,-0.000257176054110707,-0.274646808908853,-0.000644232205955933,-0.264453062908385,0.0798409579599329
120,3.0917182,rest_initial,-0.00102679512728829,-0.00184548558902151,2.11695904338166e-05,-0.00106736831772165,-0.00184774473122464,1.12802715389679e-05,-0.225249167039649,-0.00196788920535679,-0.143586417456067,0.0778364762637324
121,3.0920139,rest_initial,-0.00130751270903327,-0.00124023435204693,-0.0015781943003686,-0.00125694138487558,-0.00125221695015764,-0.00157968248915559,-0.0952290732488516,-0.0017431003493571,-0.158733506005588,0.0811012184346749
122,3.0922998,rest_initial,5.3130875472355e-05,0.00139670168381525,-6.35376783920884e-06,6.39732223303164e-05,0.00138450380494301,-1.12468576593152e-06,0.0813415171692677,-0.000782691850150279,-0.23544602909209,0.133625944956043
123,3.0925994,rest_initial,-0.00127083215321009,0.000171010373178254,0.000759388880309449,-0.00132114981144489,0.00019582191791462,0.000760587451993179,0.14341600370732,-0.00125381338656704,-0.268743304104539,0.0520688533404396
124,3.0928846,rest_initial,-0.00133029087944381,-0.00113009126921282,-0.000464741083977508,-0.00132472251858426,-0.00115753978153179,-0.000460899966527287,0.0896544917420299,-0.00173363396548706,-0.165043907984941,0.101266993180055
125,3.0931687,rest_initial,-0.000475491632217178,0.00105572355179051,-0.00263506648124823,-0.000460071907872258,0.00105891596421677,-0.00264050071467939,0.0878260471000949,-0.000925979168698158,-0.112556106007213,0.0914085443065417
126,3.0934702,rest_initial,9.18001940807165e-05,-0.0025851453570049,0.000408946059902939,7.22094984010584e-05,-0.00258287691297584,0.000405485919024753,0.211603573947063,-0.00236302888584865,-0.00118593698901719,0.12125260407577
